District,Rooms,price_numeric,city,tuik_category,per_item_inflation_1d,per_item_inflation_7d,per_item_inflation_15d,per_item_inflation_30d
Akçadağ,2+1,13375.0,malatya,04,0.0,0.0,0.0,
Akçadağ,3+1,8750.0,malatya,04,0.0,-30.0,-12.5,
Akçadağ / Köyler,2+1,11500.0,malatya,04,0.0,,,
Akçadağ / Köyler,3+1,12500.0,malatya,04,31.57894736842105,35.13513513513514,25.0,
Arapgir,3+1,30000.0,malatya,04,0.0,0.0,0.0,
Battalgazi,2+1,12000.0,malatya,04,0.0,0.0,4.3478260869565215,
Battalgazi,3+1,12500.0,malatya,04,0.0,0.0,-1.9607843137254901,
Battalgazi / Köyler,2+1,11000.0,malatya,04,0.0,-56.00000000000001,-56.00000000000001,
Battalgazi / Merkez,1+1,18500.0,malatya,04,0.0,-2.1164021164021163,-3.2679738562091507,
Battalgazi / Merkez,2+0,17900.0,malatya,04,0.0,0.0,0.0,
Battalgazi / Merkez,2+1,15000.0,malatya,04,0.0,-3.225806451612903,0.8403361344537815,
Battalgazi / Merkez,3+1,15500.0,malatya,04,0.0,0.0,0.0,
Battalgazi / Merkez,3+2,20000.0,malatya,04,0.0,,,
Battalgazi / Merkez,3.5+1,16500.0,malatya,04,-13.157894736842104,-5.714285714285714,17.857142857142858,
Battalgazi / Merkez,4+1,21000.0,malatya,04,-8.695652173913043,-8.695652173913043,-16.831683168316832,
Battalgazi / Merkez,5+1,21000.0,malatya,04,0.0,-10.638297872340425,-4.545454545454546,
Battalgazi / Merkez,Stüdyo (1+0),16000.0,malatya,04,0.0,0.0,0.0,
Darende,3+1,16000.0,malatya,04,0.0,0.0,-5.88235294117647,
Darende,3.5+1,9000.0,malatya,04,0.0,0.0,0.0,
Doğanşehir,3+1,12000.0,malatya,04,0.0,6.666666666666667,6.666666666666667,
Doğanşehir / Köyler,3+1,7250.0,malatya,04,0.0,11.538461538461538,16.0,
Kale / Köyler,2+1,10125.0,malatya,04,0.0,6.578947368421052,12.5,
Pütürge,2+1,13000.0,malatya,04,0.0,0.0,0.0,
Yeşilyurt,1+1,14000.0,malatya,04,0.0,0.0,0.0,
Yeşilyurt,2+1,23000.0,malatya,04,0.0,33.33333333333333,17.94871794871795,
Yeşilyurt,3+1,18000.0,malatya,04,0.0,0.0,0.0,
Yeşilyurt,3.5+1,20000.0,malatya,04,0.0,0.0,-3.614457831325301,
Yeşilyurt,4+1,21000.0,malatya,04,0.0,0.0,-4.545454545454546,
Yeşilyurt,4.5+1,27500.0,malatya,04,0.0,0.0,10.0,
Yeşilyurt,5+1,40000.0,malatya,04,0.0,0.0,0.0,
Yeşilyurt / Köyler,1+1,8000.0,malatya,04,0.0,0.0,6.666666666666667,
Yeşilyurt / Köyler,2+1,15000.0,malatya,04,0.0,0.0,0.0,
