Date,Price,District,Rooms
2026-04-13,16500,"Merkez
Çarşı",3+1
2026-04-13,13500,"Merkez
Çarşı",3+1
2026-04-13,13000,"Merkez
Çarşı",2+1
2026-04-13,7000,"Merkez
Taşmescit",2+1
2026-04-13,35000,"Merkez
Çarşı",3+1
2026-04-13,12000,Eldivan,3+1
2026-04-13,21000,"Merkez
Taşmescit",2+1
2026-04-13,15000,"Merkez
Çarşı",2+0
2026-04-13,12000,"Merkez
Taşmescit",1+1
2026-04-13,25000,"Merkez
Taşmescit",1+1
2026-04-13,17500,"Merkez
Taşmescit",3+1
2026-04-13,15000,"Merkez
Çarşı",3+1
2026-04-13,23000,"Merkez
Taşmescit",1+1
2026-04-13,12500,"Merkez
Taşmescit",1+1
2026-04-13,18000,"Merkez
Taşmescit",3+1
2026-04-13,20500,"Merkez
Taşmescit",3+1
2026-04-13,18000,"Merkez
Taşmescit",3+1
2026-04-13,11000,Ilgaz,3+1
2026-04-13,24000,"Merkez
Taşmescit",1+1
2026-04-13,17000,Şabanözü,3+1
2026-04-13,7000,"Merkez
Taşmescit",3+1
2026-04-13,14000,"Merkez
Taşmescit",2+1
2026-04-13,13500,"Merkez
Çarşı",3+1
2026-04-13,23500,"Merkez
Taşmescit",3+1
2026-04-13,23000,"Merkez
Çarşı",3+1
2026-04-13,23500,"Merkez
Çarşı",3+1
2026-04-13,25000,"Merkez
Taşmescit",2+1
2026-04-13,18000,Şabanözü,3+1
2026-04-13,14500,"Merkez
Çarşı",2+1
2026-04-13,16000,"Merkez
Çarşı",3+1
2026-04-13,12000,"Merkez
Çarşı",1+1
2026-04-13,20000,"Merkez
Taşmescit",1+1
2026-04-13,15750,"Merkez
Taşmescit",3+1
2026-04-13,23000,"Merkez
Taşmescit",1+1
2026-04-13,15000,"Merkez
Taşmescit",3+1
2026-04-13,16000,"Merkez
Çarşı",3+1
2026-04-13,18000,"Merkez
Çarşı",2+0
2026-04-13,13000,"Merkez
Çarşı",2+1
2026-04-13,20500,"Merkez
Taşmescit",3+1
2026-04-13,26000,"Merkez
Taşmescit",1+1
2026-04-13,15000,"Merkez
Çarşı",2+1
2026-04-13,16000,"Merkez
Çarşı",3+1
2026-04-13,23000,"Merkez
Çarşı",3+1
2026-04-13,25000,"Merkez
Taşmescit",1+1
2026-04-13,18500,"Merkez
Taşmescit",3+1
2026-04-13,11000,Şabanözü,2+1
2026-04-13,13500,Şabanözü,3+1
2026-04-13,16000,"Merkez
Taşmescit",2+1
2026-04-13,25000,"Merkez
Taşmescit",3+1
2026-04-13,14000,"Merkez
Taşmescit",1+1
2026-04-13,13000,"Merkez
Çarşı",2+1
2026-04-13,17000,"Merkez
Çarşı",2+1
2026-04-13,17500,"Merkez
Taşmescit",3+1
2026-04-13,25000,"Merkez
Taşmescit",3+1
2026-04-13,14000,"Merkez
Çarşı",2+1
2026-04-13,21000,"Merkez
Taşmescit",3+1
2026-04-13,28000,"Merkez
Çarşı",3+1
2026-04-13,16500,"Merkez
Taşmescit",2+0
2026-04-13,11000,"Merkez
Çarşı",2+1
2026-04-13,17500,"Merkez
Taşmescit",3+1
2026-04-13,18000,"Merkez
Çarşı",2+1
2026-04-13,25000,"Merkez
Taşmescit",3+1
2026-04-13,15000,"Merkez
Taşmescit",3+1
2026-04-13,13500,"Merkez
Taşmescit",2+1
2026-04-13,14000,"Merkez
Çarşı",2+1
2026-04-13,15000,"Merkez
Taşmescit",2+1
2026-04-13,10000,Kurşunlu,2+1
2026-04-13,36000,"Merkez
Çarşı",4+1
2026-04-13,28000,"Merkez
Çarşı",4+1
2026-04-13,10000,"Merkez
Taşmescit",3+1
2026-04-13,13000,"Merkez
Taşmescit",1+1
2026-04-13,18500,"Merkez
Taşmescit",3+1
2026-04-13,22000,"Merkez
Taşmescit",3+1
2026-04-13,20000,Ilgaz,3+1
2026-04-13,20500,"Merkez
Çarşı",2+0
2026-04-13,10000,"Merkez
Taşmescit",2+1
2026-04-13,9000,"Merkez
Taşmescit",2+1
2026-04-13,48000,"Merkez
Çarşı",3+1
2026-04-13,19500,"Merkez
Çarşı",3+1
2026-04-13,13500,"Merkez
Çarşı",3+1
2026-04-13,14000,"Merkez
Çarşı",3+1
2026-04-13,14000,"Merkez
Çarşı",2+1
2026-04-13,17000,"Merkez
Çarşı",3+1
2026-04-13,15000,"Merkez
Taşmescit",2+1
2026-04-13,15000,"Merkez
Çarşı",3+1
2026-04-13,17000,"Merkez
Çarşı",3+1
2026-04-13,15000,Ilgaz,3+1
2026-04-13,13000,Ilgaz,2+1
2026-04-13,20000,Atkaracalar,2+1
2026-04-13,25000,"Merkez
Taşmescit",3+1
2026-04-13,14250,Korgun,2+1
2026-04-13,24000,"Merkez
Çarşı",1+1
2026-04-13,19000,"Merkez
Çarşı",3+1
2026-04-13,16000,"Merkez
Çarşı",3+1
2026-04-13,19000,"Merkez
Çarşı",2+1
2026-04-13,35500,"Merkez
Çarşı",3+1
2026-04-13,20000,"Merkez
Çarşı",2+0
2026-04-13,8000,"Merkez
Çarşı",1+1
2026-04-13,15500,"Merkez
Çarşı",3+1
2026-04-13,18500,"Merkez
Taşmescit",3+1
2026-04-13,18000,"Merkez
Taşmescit",2+1
2026-04-13,22500,"Merkez
Taşmescit",2+1
2026-04-13,26000,"Merkez
Taşmescit",3+1
2026-04-13,15000,"Merkez
Çarşı",3+1
2026-04-13,22700,"Merkez
Çarşı",3+1
2026-04-13,10000,"Merkez
Çarşı",2+1
2026-04-13,25500,"Merkez
Taşmescit",2+0
2026-04-13,15500,"Merkez
Çarşı",3+1
2026-04-13,12000,"Merkez
Çarşı",2+1
2026-04-13,17000,"Merkez
Çarşı",3+1
2026-04-13,18000,"Merkez
Taşmescit",1+1
2026-04-13,16500,"Merkez
Taşmescit",1+1
2026-04-13,21000,"Merkez
Taşmescit",2+0
2026-04-13,26500,"Merkez
Taşmescit",3+1
2026-04-13,12500,Çerkeş,3+1
2026-04-13,18500,"Merkez
Çarşı",3+1
2026-04-13,15000,"Merkez
Çarşı",3+1
2026-04-13,18000,"Merkez
Çarşı",3+1
2026-04-13,21500,"Merkez
Çarşı",1+1
2026-04-13,25000,Ilgaz,3+1
2026-04-13,13000,"Merkez
Taşmescit",2+1
2026-04-13,17000,"Merkez
Taşmescit",3+1
2026-04-13,20000,"Merkez
Taşmescit",1+1
2026-04-13,14000,"Merkez
Çarşı",3+1
2026-04-13,20000,"Merkez
Çarşı",2+0
2026-04-13,20000,"Merkez
Çarşı",3+1
2026-04-13,20000,"Merkez
Çarşı",1+1
2026-04-13,12000,Eldivan,2+1
2026-04-13,20000,"Merkez
Çarşı",2+0
2026-04-13,26000,"Merkez
Çarşı",3+1
2026-04-13,13500,"Merkez
Çarşı",3+1
2026-04-13,22000,"Merkez
Taşmescit",1+1
2026-04-13,20000,"Merkez
Taşmescit",2+1
2026-04-13,17000,"Merkez
Taşmescit",2+1
2026-04-13,22000,"Merkez
Çarşı",2+1
2026-04-13,17000,Ilgaz,3+1
2026-04-13,23000,"Merkez
Taşmescit",3+1
2026-04-13,15000,"Merkez
Çarşı",3+1
2026-04-13,18000,"Merkez
Taşmescit",1+1
2026-04-13,28000,"Merkez
Çarşı",3+1
2026-04-13,18000,"Merkez
Taşmescit",3+1
2026-04-13,22500,"Merkez
Taşmescit",2+1
2026-04-13,24000,"Merkez
Taşmescit",3+1
2026-04-13,12000,"Merkez
Çarşı",1+1
2026-04-13,24500,"Merkez
Çarşı",3+1
2026-04-13,35000,"Merkez
Çarşı",2+1
2026-04-13,15500,"Merkez
Çarşı",3+1
2026-04-13,21000,"Merkez
Taşmescit",2+1
2026-04-13,23500,"Merkez
Taşmescit",3+1
2026-04-13,21000,"Merkez
Taşmescit",2+1
2026-04-13,22000,"Merkez
Çarşı",3+1
2026-04-13,23500,"Merkez
Taşmescit",3+1
2026-04-13,20000,"Merkez
Çarşı",3+1
2026-04-13,16000,"Merkez
Çarşı",3+1
2026-04-13,20000,"Merkez
Taşmescit",3+1
2026-04-13,17000,"Merkez
Çarşı",2+1
2026-04-13,13500,"Merkez
Taşmescit",3+1
2026-04-13,23500,"Merkez
Çarşı",3+1
2026-04-13,18000,"Merkez
Çarşı",3+1
2026-04-13,20000,"Merkez
Çarşı",1+1
2026-04-13,8000,"Merkez
Çarşı",1+1
2026-04-13,16000,"Merkez
Taşmescit",3+1
2026-04-13,19000,"Merkez
Çarşı",3+1
2026-04-13,17000,Ilgaz,2+1
2026-04-13,17500,"Merkez
Taşmescit",3+1
2026-04-13,15000,"Merkez
Çarşı",3+1
2026-04-13,13750,"Merkez
Çarşı",1+1
2026-04-13,15000,"Merkez
Taşmescit",3+1
2026-04-13,19000,"Merkez
Çarşı",3+1
2026-04-13,22000,Ilgaz,5+1
2026-04-13,20000,"Merkez
Çarşı",1+1
2026-04-13,18000,"Merkez
Taşmescit",1+1
2026-04-13,23500,"Merkez
Taşmescit",3+1
2026-04-13,20000,"Merkez
Çarşı",2+0
2026-04-13,15000,"Merkez
Taşmescit",1+1
2026-04-13,14750,"Merkez
Taşmescit",1+1
2026-04-13,25500,"Merkez
Çarşı",3+1
2026-04-13,7500,"Merkez
Çarşı",1+1
2026-04-13,13500,Kurşunlu,3+1
2026-04-13,16000,"Merkez
Taşmescit",1+1
2026-04-13,24000,"Merkez
Taşmescit",3+1
2026-04-13,38000,"Merkez
Çarşı",3+1
2026-04-13,15000,"Merkez
Çarşı",2+1
2026-04-13,25500,"Merkez
Çarşı",2+0
2026-04-13,30000,"Merkez
Taşmescit",4+1
2026-04-13,14000,"Merkez
Çarşı",3+1
2026-04-13,21000,"Merkez
Çarşı",3+1
2026-04-13,18000,"Merkez
Taşmescit",3+1
2026-04-13,15000,"Merkez
Çarşı",2+1
2026-04-13,20500,"Merkez
Taşmescit",2+1
2026-04-13,25000,"Merkez
Taşmescit",2+1
2026-04-13,10000,"Merkez
Çarşı",3.5+1
2026-04-13,18000,Orta,3+1
2026-04-13,18000,"Merkez
Taşmescit",3+1
2026-04-13,19000,"Merkez
Çarşı",2+1
2026-04-13,15500,"Merkez
Çarşı",1+1
2026-04-13,22500,"Merkez
Taşmescit",3+1
2026-04-13,14000,Kurşunlu,2+1
2026-04-13,23500,"Merkez
Çarşı",3+1
2026-04-13,15500,"Merkez
Taşmescit",3+1
2026-04-13,18500,"Merkez
Çarşı",3+1
2026-04-13,8500,"Merkez
Çarşı",1+1
2026-04-13,20500,"Merkez
Çarşı",3+1
2026-04-13,22000,"Merkez
Çarşı",1+1
2026-04-13,18500,"Merkez
Çarşı",3+1
2026-04-13,23000,"Merkez
Taşmescit",3+1
2026-04-13,9000,"Merkez
Çarşı",2+1
2026-04-13,15500,"Merkez
Çarşı",2+1
2026-04-13,25000,"Merkez
Çarşı",3+1
2026-04-13,18500,"Merkez
Taşmescit",3+1
2026-04-13,22500,Şabanözü,3+1
2026-04-13,22000,"Merkez
Çarşı",3+1
2026-04-13,14000,"Merkez
Taşmescit",3+1
2026-04-13,16000,"Merkez
Çarşı",2+1
2026-04-13,13000,"Merkez
Taşmescit",3+1
