Date,Price,District,Rooms
2026-04-13,17500,"Merkez
Hükümet",1+1
2026-04-13,18500,"Merkez
Hükümet",2+1
2026-04-13,10500,"Merkez
Hükümet",2+1
2026-04-13,12500,Merkez,2+1
2026-04-13,17500,"Merkez
Hükümet",3+1
2026-04-13,21000,"Merkez
Hükümet",4+1
2026-04-13,18500,"Merkez
Çarşı",1+1
2026-04-13,16000,"Merkez
Hükümet",2+1
2026-04-13,21000,"Merkez
Hükümet",3+1
2026-04-13,13000,Merkez,2+0
2026-04-13,9500,"Merkez
Hükümet",3+1
2026-04-13,16500,"Merkez
Çarşı",1+1
2026-04-13,14250,Merkez,3+1
2026-04-13,9250,Merkez,3+1
2026-04-13,11000,"Merkez
Hükümet",2+1
2026-04-13,20000,Merkez,1+1
2026-04-13,17000,"Merkez
Çarşı",1+1
2026-04-13,17500,"Merkez
Hükümet",1+1
2026-04-13,12000,"Merkez
Hükümet",3+1
2026-04-13,11500,"Merkez
Hükümet",3+1
2026-04-13,18500,"Merkez
Çarşı",2+1
2026-04-13,11000,"Merkez
Hükümet",3+1
2026-04-13,10500,Merkez,1+1
2026-04-13,25000,Merkez,3+1
2026-04-13,14500,"Merkez
Hükümet",3+1
2026-04-13,8500,"Merkez
Hükümet",2+1
2026-04-13,17000,"Merkez
Hükümet",2+1
2026-04-13,15000,"Merkez
Hükümet",3+1
2026-04-13,14500,Merkez,1+1
2026-04-13,20000,Merkez,1+1
2026-04-13,17000,"Merkez
Çarşı",1+1
2026-04-13,17000,Merkez,1+1
2026-04-13,11000,"Merkez
Çarşı",2+1
2026-04-13,10000,"Merkez
Hükümet",2+1
2026-04-13,16500,"Merkez
Hükümet",3+1
2026-04-13,16500,"Merkez
Hükümet",1+1
2026-04-13,13000,"Merkez
Çarşı",3+1
2026-04-13,19000,"Merkez
Çarşı",2+1
2026-04-13,22000,"Merkez
Hükümet",3+1
2026-04-13,16000,"Merkez
Hükümet",1+1
2026-04-13,25000,"Merkez
Hükümet",2+1
2026-04-13,14000,Çiçekdağı,3+1
2026-04-13,17500,"Merkez
Çarşı",1+1
2026-04-13,15500,"Merkez
Hükümet",1+1
2026-04-13,18500,"Merkez
Hükümet",4+1
2026-04-13,19950,"Merkez
Hükümet",4+1
2026-04-13,22500,"Merkez
Hükümet",6+1
2026-04-13,12500,"Merkez
Hükümet",1+1
2026-04-13,8000,Merkez,3+1
2026-04-13,27000,"Merkez
Hükümet",2+1
2026-04-13,11500,"Merkez
Hükümet",3+1
2026-04-13,23000,"Merkez
Hükümet",2+1
2026-04-13,29000,"Merkez
Çarşı",2+1
2026-04-13,22500,Merkez,1+1
2026-04-13,14000,"Merkez
Hükümet",3+1
2026-04-13,17500,"Merkez
Hükümet",3+1
2026-04-13,18250,"Merkez
Çarşı",1+1
2026-04-13,12750,"Merkez
Hükümet",3+1
2026-04-13,16500,"Merkez
Hükümet",3+1
2026-04-13,17250,"Merkez
Hükümet",2+1
2026-04-13,18000,"Merkez
Hükümet",3+1
2026-04-13,17000,"Merkez
Hükümet",3+1
2026-04-13,15000,Merkez,3+1
2026-04-13,18000,Merkez,1+1
2026-04-13,16500,Merkez,1+1
2026-04-13,17000,"Merkez
Hükümet",3+1
2026-04-13,19000,"Merkez
Çarşı",1+1
2026-04-13,16000,Merkez,3+1
2026-04-13,17500,"Merkez
Çarşı",1+1
2026-04-13,23000,Merkez,3+1
2026-04-13,13000,"Merkez
Hükümet",2+1
2026-04-13,14000,"Merkez
Hükümet",3+1
2026-04-13,16500,Kaman,3+1
2026-04-13,18000,Kaman,4+1
2026-04-13,15000,"Merkez
Hükümet",5+1
2026-04-13,15500,"Merkez
Hükümet",1+1
2026-04-13,15000,"Merkez
Çarşı",2+1
2026-04-13,13500,Merkez,3+1
2026-04-13,6000,"Merkez
Hükümet",3+1
2026-04-13,10000,"Merkez
Hükümet",2+1
2026-04-13,19000,"Merkez
Hükümet",3+1
2026-04-13,19500,"Merkez
Çarşı",1+1
2026-04-13,20000,"Merkez
Hükümet",1+1
2026-04-13,12750,Merkez,2+1
2026-04-13,25000,Merkez,2+1
2026-04-13,17500,"Merkez
Hükümet",3+1
2026-04-13,17500,Merkez,2+0
2026-04-13,16000,Merkez,3+1
2026-04-13,20000,Merkez,4+1
2026-04-13,13250,"Merkez
Hükümet",3+1
2026-04-13,22500,Merkez,3+1
2026-04-13,26000,"Merkez
Hükümet",3+1
2026-04-13,15000,"Merkez
Hükümet",4+1
2026-04-13,15500,"Merkez
Çarşı",3+1
2026-04-13,27500,Merkez,4+1
2026-04-13,19000,"Merkez
Çarşı",1.5+1
2026-04-13,18000,"Merkez
Hükümet",3+1
2026-04-13,15000,"Merkez
Hükümet",3+1
2026-04-13,15500,"Merkez
Hükümet",3+1
2026-04-13,16000,Merkez,1+1
2026-04-13,10000,"Merkez
Hükümet",3+1
2026-04-13,16000,"Merkez
Çarşı",3+1
2026-04-13,16000,"Merkez
Hükümet",2+1
2026-04-13,22000,"Merkez
Çarşı",2+1
2026-04-13,13500,"Merkez
Çarşı",3+1
2026-04-13,20000,Merkez,4+1
2026-04-13,18500,"Merkez
Çarşı",1+1
2026-04-13,10000,"Merkez
Hükümet",2+1
2026-04-13,7500,Merkez,3+1
2026-04-13,17500,Merkez,2+1
2026-04-13,16000,"Merkez
Hükümet",3+1
2026-04-13,15000,Merkez,1+1
2026-04-13,15000,"Merkez
Hükümet",2+1
2026-04-13,19000,Merkez,3+1
2026-04-13,16500,"Merkez
Çarşı",3+1
2026-04-13,30000,Merkez,2+1
2026-04-13,18000,"Merkez
Hükümet",3+1
2026-04-13,16000,"Merkez
Hükümet",1+1
2026-04-13,13000,"Merkez
Hükümet",1+1
2026-04-13,16950,"Merkez
Çarşı",1+1
2026-04-13,14000,"Merkez
Çarşı",3+1
2026-04-13,17000,"Merkez
Hükümet",3+1
2026-04-13,21000,Merkez,2+1
2026-04-13,17750,Merkez,1+1
2026-04-13,19500,Merkez,1+1
2026-04-13,10500,Merkez,3+1
2026-04-13,17250,Merkez,1+1
2026-04-13,19000,"Merkez
Çarşı",1+1
2026-04-13,6500,"Merkez
Hükümet",3+1
2026-04-13,18000,Merkez,1+1
2026-04-13,17000,Merkez,3+1
2026-04-13,17000,Merkez,3+1
2026-04-13,17500,Merkez,1+1
2026-04-13,14000,"Merkez
Hükümet",3+1
2026-04-13,16000,"Merkez
Hükümet",3+1
2026-04-13,25000,"Merkez
Çarşı",2+1
2026-04-13,20000,"Merkez
Hükümet",1+1
2026-04-13,15000,"Merkez
Çarşı",1+1
2026-04-13,9000,"Merkez
Hükümet",2+1
2026-04-13,24000,"Merkez
Hükümet",2+1
2026-04-13,25000,Merkez,1+1
2026-04-13,26000,Merkez,3+1
2026-04-13,16000,"Merkez
Hükümet",3+1
2026-04-13,25000,Merkez,1+1
2026-04-13,16500,"Merkez
Çarşı",1+1
2026-04-13,20000,"Merkez
Hükümet",3+1
2026-04-13,22000,Merkez,3+1
2026-04-13,10500,"Merkez
Hükümet",3+1
2026-04-13,16000,"Merkez
Çarşı",2+0
2026-04-13,12500,"Merkez
Hükümet",3+1
2026-04-13,14000,Merkez,3+1
2026-04-13,9500,"Merkez
Hükümet",3+1
2026-04-13,17850,Merkez,1+1
2026-04-13,20500,"Merkez
Çarşı",1+1
2026-04-13,11000,Merkez,3+1
2026-04-13,16500,"Merkez
Çarşı",1+1
2026-04-13,20000,"Merkez
Çarşı",2+1
2026-04-13,50000,Merkez,4.5+1
2026-04-13,16000,"Merkez
Hükümet",3+1
2026-04-13,20000,"Merkez
Hükümet",2+1
2026-04-13,15500,"Merkez
Çarşı",3+1
2026-04-13,11500,"Merkez
Hükümet",3+1
2026-04-13,18000,Merkez,1+1
2026-04-13,22000,"Merkez
Hükümet",3+1
2026-04-13,16000,"Merkez
Hükümet",1+1
2026-04-13,14500,"Merkez
Hükümet",3+1
2026-04-13,17100,"Merkez
Çarşı",1+1
2026-04-13,20000,"Merkez
Hükümet",2+1
2026-04-13,29000,Merkez,2+1
2026-04-13,17000,"Merkez
Hükümet",1+1
2026-04-13,20500,Merkez,2+1
2026-04-13,22500,"Merkez
Hükümet",1+1
2026-04-13,17000,Kaman,3+1
2026-04-13,18500,Merkez,1+1
2026-04-13,12750,"Merkez
Hükümet",3+1
2026-04-13,19500,Merkez,2+0
2026-04-13,17500,"Merkez
Çarşı",2+1
2026-04-13,21000,Merkez,1+1
2026-04-13,20000,"Merkez
Çarşı",1+1
2026-04-13,16500,"Merkez
Hükümet",3+1
2026-04-13,10500,"Merkez
Hükümet",2+1
2026-04-13,12500,"Merkez
Hükümet",3+1
2026-04-13,18000,Merkez,2+1
2026-04-13,25000,"Merkez
Hükümet",4+1
2026-04-13,20000,"Merkez
Hükümet",3+1
2026-04-13,17000,"Merkez
Hükümet",2+1
2026-04-13,17500,Merkez,3+1
2026-04-13,25000,Merkez,1+1
2026-04-13,15000,"Merkez
Hükümet",3+1
2026-04-13,21500,Merkez,3+1
2026-04-13,13750,"Merkez
Hükümet",3+1
2026-04-13,17500,"Merkez
Hükümet",2+1
2026-04-13,17500,Merkez,2+1
2026-04-13,25000,Merkez,4+1
2026-04-13,15000,"Merkez
Çarşı",1+1
2026-04-13,10000,"Merkez
Hükümet",2+1
2026-04-13,17000,Merkez,1.5+1
2026-04-13,14000,Merkez,3+1
2026-04-13,23000,Merkez,1+1
2026-04-13,17750,"Merkez
Hükümet",3+1
2026-04-13,22000,"Merkez
Hükümet",3+1
2026-04-13,19000,"Merkez
Hükümet",3+1
2026-04-13,9500,"Merkez
Hükümet",3+1
2026-04-13,15000,"Merkez
Çarşı",2+1
2026-04-13,17000,Merkez,1+1
2026-04-13,15000,"Merkez
Hükümet",1+1
2026-04-13,10000,"Merkez
Hükümet",3+1
2026-04-13,17500,Merkez,1+1
2026-04-13,25000,"Merkez
Çarşı",2+1
2026-04-13,12000,"Merkez
Hükümet",3+1
2026-04-13,17000,Merkez,3+1
2026-04-13,15000,Merkez,1+1
2026-04-13,30000,Merkez,3+1
2026-04-13,7000,"Merkez
Hükümet",3+1
2026-04-13,18000,"Merkez
Hükümet",3+1
2026-04-13,12500,Merkez,1+1
2026-04-13,16000,"Merkez
Çarşı",3+1
2026-04-13,19999,"Merkez
Hükümet",4+1
2026-04-13,30750,Merkez,3+1
2026-04-13,12750,Merkez,4+1
2026-04-13,21000,"Merkez
Hükümet",3+1
2026-04-13,31000,"Merkez
Çarşı",2+1
2026-04-13,15000,"Merkez
Hükümet",3+1
2026-04-13,18500,Merkez,2+0
2026-04-13,23000,Merkez,1+1
2026-04-13,14500,"Merkez
Hükümet",3+1
2026-04-13,9500,"Merkez
Hükümet",Stüdyo (1+0)
2026-04-13,13000,"Kaman
Kurancılı",3+1
2026-04-13,16000,"Merkez
Çarşı",1+1
2026-04-13,16500,Merkez,3+1
2026-04-13,16000,"Merkez
Çarşı",3+1
2026-04-13,20000,Kaman,3+1
2026-04-13,8000,Merkez,3+1
2026-04-13,20000,Merkez,3+1
2026-04-13,14500,Merkez,3+1
2026-04-13,15999,"Merkez
Hükümet",3+1
2026-04-13,22000,Merkez,2+1
2026-04-13,8500,"Merkez
Hükümet",2+1
2026-04-13,25000,Merkez,1+1
2026-04-13,12500,"Merkez
Hükümet",3+1
2026-04-13,18500,Merkez,3+1
2026-04-13,16000,"Merkez
Hükümet",4+1
2026-04-13,12500,Merkez,3+1
2026-04-13,15000,"Merkez
Hükümet",4+1
2026-04-13,16500,"Merkez
Hükümet",3+1
2026-04-13,15000,"Merkez
Çarşı",3+1
2026-04-13,20000,"Merkez
Çarşı",2+0
2026-04-13,17000,"Merkez
Hükümet",3+1
2026-04-13,16000,Merkez,2+1
2026-04-13,16950,"Merkez
Hükümet",1+1
2026-04-13,16000,"Merkez
Çarşı",1+1
2026-04-13,14000,"Merkez
Hükümet",2+1
2026-04-13,15000,Merkez,1+1
2026-04-13,13500,"Merkez
Hükümet",3+1
2026-04-13,14500,"Merkez
Hükümet",3+1
2026-04-13,14500,Merkez,3+1
2026-04-13,17000,Merkez,2+0
2026-04-13,9500,"Merkez
Hükümet",3+1
2026-04-13,15000,Merkez,3+1
2026-04-13,11000,"Merkez
Hükümet",3+1
2026-04-13,10000,Çiçekdağı,3+1
2026-04-13,16000,"Merkez
Hükümet",3+1
2026-04-13,15500,"Merkez
Hükümet",2+1
