item_name,price,category,date
Şarjli Tornavi̇da 13 Parça Set 3.6v 1.5ah Rdx-3085,588.61,Akülü Vidalamalar,2026.05.07
Altıgen Şaft 5 mm,52.99,Akülü Vidalamalar,2026.05.07
Vidalama Köşe Adaptörü Shockwave-4932471274,1729.99,Akülü Vidalamalar,2026.05.07
Rtrmax Rtx3050b Akülü 18v 230nm Torklu Vi̇dalama *aküsüz Satilmaktadir*,3678.86,Akülü Vidalamalar,2026.05.07
Gtb 650 Alçipan Vidalama,5248.0,Akülü Vidalamalar,2026.05.07
Alçıpan Vidalama Mke,1867.0,Akülü Vidalamalar,2026.05.07
10mm Dwe Vidalama,1120.0,Akülü Vidalamalar,2026.05.07
Rtm350 Şarjlı Matkap,2827.85,Akülü Vidalamalar,2026.05.07
Set 08 Şarjlı 3’lü Makine Seti S-lion Çantalı,15469.0,Akülü Vidalamalar,2026.05.07
Rtrmax Rtx3050 Kömürsüz 18V Akülü 230NM Vi̇dalama,8529.0,Akülü Vidalamalar,2026.05.07
Professional 43 Parça Vidalama Ucu Seti -2607017164,1895.0,Akülü Vidalamalar,2026.05.07
Dx72 Akülü Somun Sikma,13053.79,Akülü Vidalamalar,2026.05.07
STA7223 53 Parça Vidalama ve Matkap Uç Seti,2850.0,Akülü Vidalamalar,2026.05.07
Gsb 18V-150 C Akülü Darb Delme/Vid,42000.0,Akülü Vidalamalar,2026.05.07
T9 49 Mm 1&#039;li Torx Bits Uç Extrahard 2607001630,270.0,Akülü Vidalamalar,2026.05.07
Bits Uç Ph1/2/3 25 Mm 3&#039;lü Set Extrahard 2607001752,294.0,Akülü Vidalamalar,2026.05.07
25 Parça Vidalama Seti (tornavida Fonksiyonlu Kutu),520.0,Akülü Vidalamalar,2026.05.07
Akülü Vidalama Şarjlı Tornavida Şarjlı Matkap Ixo 7 .nesil + Bosch 32 Parça Vidalama Ucu Seti,3299.0,Akülü Vidalamalar,2026.05.07
Tomax Yıldız Bits Uç Ph2x100 Mm (10 Adet),893.99,Akülü Vidalamalar,2026.05.07
Tp-cd 18/50 Li I Bl Kömürsüz Çift 2 Ah Akülü Darbeli Matkap + Kwb 32 Parça Bits Uç Seti,7549.0,Akülü Vidalamalar,2026.05.07
Gsb 185 Lı Darbeli Kömürsüz Matkap Vidalama 16 Parça Uç Seti Hediye,8499.0,Akülü Vidalamalar,2026.05.07
Ph2 X 127 Mm Ekstra Uzun Yıldız Bits Uç Cb/1272,272.0,Akülü Vidalamalar,2026.05.07
Professional Gsb 185-li 2.0 Ah Tek Akülü Kömürsüz Motor Darbeli Matkap + 23 Parça Aksesuar Set - 06019k3102,8046.19,Akülü Vidalamalar,2026.05.07
Gsb 18V-90 C Solo Darb Delme/Vid,13574.99,Akülü Vidalamalar,2026.05.07
Professional Gbh 2-26 Dre Kırıcı Delici Matkap - 0611253703,7882.49,Akülü Vidalamalar,2026.05.07
12v Çift Akülü Metal Şanzıman Şarjlı Matkap Akülü Vidalama,1399.9,Akülü Vidalamalar,2026.05.07
X-li̇ne 50+173 Parça Aksesuar Seti̇ 2607017523,1013.0,Akülü Vidalamalar,2026.05.07
21v Çift Akülü 4 Başlıklı Kömürsüz Motor Şarjlı Akülü Vidalama,3799.9,Akülü Vidalamalar,2026.05.07
Şarjlı Vidalama Gsr 120 Li Çift Akülü,6140.0,Akülü Vidalamalar,2026.05.07
Impact Çift Taraflı Vidalama Uç Pz2 65mm 8li,459.0,Akülü Vidalamalar,2026.05.07
12v Metal Şanzıman Çift Akülü Bakır Sargı Akülü Vidalama Şarjlı Matkap,1249.9,Akülü Vidalamalar,2026.05.07
Akülü Vidalama Mw24b,2214.0,Akülü Vidalamalar,2026.05.07
Gsr 18V-150 C Akülü Delme/Vid,29799.0,Akülü Vidalamalar,2026.05.07
Gsb 18v-28 Akülü Darbeli Vidalama,3962.14,Akülü Vidalamalar,2026.05.07
Profesyonel 21v Çift Akülü 13mm Darbeli Şarjlı Matkap Akülü Vidalama,1849.9,Akülü Vidalamalar,2026.05.07
Plus 12v Usb Şarjlı Matkap Vidalama Dahili Batarya,1399.9,Akülü Vidalamalar,2026.05.07
Gsb 183 Li 2 Ah Takip Göstergeli Çift Batarya Ve Bosch V-line 103 Parça Delme Ve Vidalama Seti,9999.0,Akülü Vidalamalar,2026.05.07
12 Volt 3 Pilli Yedek Akü,359.9,Akülü Vidalamalar,2026.05.07
12v Çift Akülü Darbeli Şarjlı Matkap Dijital Göstergeli Akülü Vidalama,1399.9,Akülü Vidalamalar,2026.05.07
Cheli̇kbei Beşli̇ Set Mw350r (10mm Ç.mandren+s.sıkma+ş.spral+ş.hilti+budama),7372.0,Akülü Vidalamalar,2026.05.07
Alçıpan Vidalama Dw24,4868.0,Akülü Vidalamalar,2026.05.07
Cheli̇kbei̇ Beşli Set Mk350 (budama Testeresi 10mm Ç.mandren+s.sıkma+ş.spral+ş.hilti),7363.0,Akülü Vidalamalar,2026.05.07
Gsr 120 Li 2 Ah Çift Bataryalı Vidalama Ve Gas 12 Şarjlı Araç Süpürgesi̇,7999.0,Akülü Vidalamalar,2026.05.07
Gsb Darbeli 120 Li 2 Ah Çift Akülü Vidalama + Bosch Gas 12 Şarjlı Araç Süpürgesi̇ + Bosch V-line 103 Parça Uç Seti,9999.0,Akülü Vidalamalar,2026.05.07
Gsr 120 Li 2 Ah Tek Akülü Vidalama + Bosch Gas 12 Şarjlı Araç Süpürgesi̇,6999.0,Akülü Vidalamalar,2026.05.07
Gsr 120 Li 3 Ah Çift Bataryalı Vidalama Ve Gas 12 Şarjlı Araç Süpürgesi̇,8999.0,Akülü Vidalamalar,2026.05.07
Gsb Darbeli 120 Li 3 Ah Çift Akülü Vidalama +  Bosch Gas 12 Şarjlı Araç Süpürgesi̇ + Bosch V-line 103 Parça Uç Seti,10999.0,Akülü Vidalamalar,2026.05.07
Gsr 120 Li 2 Ah Çift Akülü Vidalama + Bosch Gas 12 Şarjlı Araç Süpürgesi̇ + Bosch V-line 103 Parça Uç Seti,8999.0,Akülü Vidalamalar,2026.05.07
Gsr 120 Li 3 Ah Çift Bataryalı Vidalama + Bosch Gas 12 Şarjlı Araç Süpürgesi̇ + Bosch V-line 103 Parça Uç Seti,9999.0,Akülü Vidalamalar,2026.05.07
Gsr 120 Li 3 Ah Tek Akülü Vidalama + Bosch Gas 12 Şarjlı Araç Süpürgesi̇,7499.0,Akülü Vidalamalar,2026.05.07
Gsr 120 Li Darbesiz 2 Ah Tek Akülü Vidalama Ve Bosch V-line 103 Parça Delme Ve Vidalama Seti,5999.0,Akülü Vidalamalar,2026.05.07
Gsr 120 Li Darbesiz 2 Ah Tek Akülü Vidalama,4999.0,Akülü Vidalamalar,2026.05.07
Butools 450 Nm Akülü Somun Bijon Sökme Takma Sikma Makinesi Matkap Vidalama Kömürsüz Motor,3800.0,Akülü Vidalamalar,2026.05.07
Gsb 183 Li 2 Ah Takip Göstergeli Tek Bataryalı Akülü Vidalama,6999.0,Akülü Vidalamalar,2026.05.07
Gsr 120 Li Darbesiz 3 Ah Tek Akülü Vidalama,5499.0,Akülü Vidalamalar,2026.05.07
"Tomax Bi̇ts Saplı Mandren ( Küçük ) 0,5 - 3,5 Mm 1/4’’",560.0,Akülü Vidalamalar,2026.05.07
Gsb 183 Li 2 Ah Takip Göstergeli Tek Batarya Ve Bosch V-line 103 Parça Delme Ve Vidalama Seti,7999.0,Akülü Vidalamalar,2026.05.07
Gsb 183 Li 2 Ah Takip Göstergeli Çift Bataryalı Akülü Vidalama,8999.0,Akülü Vidalamalar,2026.05.07
Gsr 120 Li Darbesiz 2 Ah Çift Akülü Vidalama Ve Bosch V-line 103 Parça Uç Seti,6999.0,Akülü Vidalamalar,2026.05.07
Pst 145 T Darbeli̇ Şarjli Vi̇dalama Tornavi̇da,5814.0,Akülü Vidalamalar,2026.05.07
"Tomax Bi̇ts Saplı Mandren ( Büyük ) 0,5 - 6,5 Mm 1/4’’",740.0,Akülü Vidalamalar,2026.05.07
Te-cd 18/50 Li-i Bl Solo Kömürsüz Akülü Darbeli Matkap - 4513942,3049.0,Akülü Vidalamalar,2026.05.07
Alçıpan Vidalama Bse,1867.0,Akülü Vidalamalar,2026.05.07
Qui̇x  Mıknatıslı Yıldız Uç Pz  2*65 Mml  ( 10 Adet),775.0,Akülü Vidalamalar,2026.05.07
Bosch Pro Impact Ph2 150 Mm Yıldız Vidalama Ucu 2608522525,407.49,Akülü Vidalamalar,2026.05.07
Gsr 18v-45 Akülü Vidalama + Gws 18v-8 Akülü Taşlama 2x4.0ah Akülü Kombo Set - 0615a5007n,20032.0,Akülü Vidalamalar,2026.05.07
Şarjlı Yedek Batarya 21v,759.9,Akülü Vidalamalar,2026.05.07
Milwaukee Bits Yıldız Uç Vidalama Matkap Ucu Pz2 x 50mm -10 Adet,747.9,Akülü Vidalamalar,2026.05.07
Gsb 18v-50 2 Ah 18v Çift Akülü Darbeli Delme Vidalama - 06019h5100,14577.0,Akülü Vidalamalar,2026.05.07
Gsr 18v-90 C Çift Akülü 5 Ah Vidalama Makinesi,21334.0,Akülü Vidalamalar,2026.05.07
Gsb 18v-65 + Gws 18v-11 + Gbh 18v-24 C 3x5.0ah,40232.0,Akülü Vidalamalar,2026.05.07
Gsb 18v-45 Çift Akülü 2.0 Ah Darbeli Vidalama + 63 Parça Aksesuar Seti,10171.0,Akülü Vidalamalar,2026.05.07
- Impact Control Serisi Vidalama Ucu 8&#039;li Ph1/ph2x3/ph3/pz2x2/pz3 *50mm,741.0,Akülü Vidalamalar,2026.05.07
Profesyonel 12v Çift Akülü Vidalama 84 Parça &amp; 12 Köşe 360° Lazer Hizalama Set,2999.9,Akülü Vidalamalar,2026.05.07
12v Çift Akülü Metal Şanzıman Şarjlı Darbeli Matkap Akülü Vidalama,1249.9,Akülü Vidalamalar,2026.05.07
Dd20s-40tt 20v Akülü Matkap 40nm 2 Vites Led 2.0ah + Şarj,5440.5,Akülü Vidalamalar,2026.05.07
Yedi̇li̇ Set (powerbank&amp;led+ Ş.hilti+ş.spral+s.sıkma+13mm Ç.mandren+ş.dekupaj+sunta Kesme),10780.0,Akülü Vidalamalar,2026.05.07
Atbl 16 Id-202c 2x2.0 Ah Çift Akülü Kömürsüz Darbeli Vidalama 16v - A0104084,3216.8,Akülü Vidalamalar,2026.05.07
"Professional Tp-cd 18/70 Li-i Bl (2x2,0ah)  Akülü Darbeli Vidalama  + Einhell Vidalama Uç Seti 42 Parça M-case Kutu",8868.0,Akülü Vidalamalar,2026.05.07
İzeltaş 10mm T Kol Lokma Uçlu Tornavi̇da,409.8,Akülü Vidalamalar,2026.05.07
Te-cd 18 Li-i Bl Akülü Darbeli Vidalama + Pxc Starter Kit Akü 18v 2.5ah + Şarj Cihazı 900w - 4513860,4733.57,Akülü Vidalamalar,2026.05.07
Gdr 18v-220c + Gsr 18v-90c Vidalama + 2x4 Akü Kombi Seti,26370.0,Akülü Vidalamalar,2026.05.07
Rtx2022b Şarjlı Darbeli Vidalama Aküsüz,3775.55,Akülü Vidalamalar,2026.05.07
X-line Premium Delme Ve Vidalama Ucu Aksesuar Seti 49 Parça- 2608p00233,1191.0,Akülü Vidalamalar,2026.05.07
V-line 91 Parça Vidalama Ve Matkap Ucu Aksesuar Seti - 2607017195,1957.0,Akülü Vidalamalar,2026.05.07
Gsr 18v-45 Çift Akülü 2.0 Ah Vidalama + 63 Parça Aksesuar Seti,10510.0,Akülü Vidalamalar,2026.05.07
Sfmck217m1s Matkap + Somun Sıkma Seti,11082.0,Akülü Vidalamalar,2026.05.07
Impact Control Serisi Vidalama Ucu 8&#039;li PZ2 *50mm,417.0,Akülü Vidalamalar,2026.05.07
Kwb 31 Parça Bits Seti 49107100,579.99,Akülü Vidalamalar,2026.05.07
Tp-cd 18/60 Li-i Bl Solo Akülü Darbeli Vidalama + 2 X 2.5 Ah Starter Kit Akü,6575.0,Akülü Vidalamalar,2026.05.07
"Dcf850p2t-qw  Kömürsüz Darbeli Tornavida 18v 5,0ah 206nm",22199.0,Akülü Vidalamalar,2026.05.07
1320 20 V 2.0 Ah Kömürsüz Li-ion Çift Akülü Darbeli Vidalama,3050.9,Akülü Vidalamalar,2026.05.07
Bosch Pro Impact Pz2 90 Mm Yıldız Vidalama Ucu 2608522547,326.99,Akülü Vidalamalar,2026.05.07
Bosch Pro Impact Pz2 150 Mm Yıldız Vidalama Ucu 2608522548,407.49,Akülü Vidalamalar,2026.05.07
Profesyonel Şarjlı Darbeli 5&#039;li Set 2-26 Hilti 125mm Taşlama 13mm Matkap 650nm Somun Sökme Dal Buda,5999.0,Akülü Vidalamalar,2026.05.07
Sgs Sgs5529 Akülü Vidalama Seti 20w 2x2.0ah 60nm,3299.0,Akülü Vidalamalar,2026.05.07
12v Dahili Batarya Şarjlı Matkap Akülü Vidalama,1399.9,Akülü Vidalamalar,2026.05.07
12v Type-c Usb Şarjlı Matkap Dahili Batarya Akülü Vidalama,1399.9,Akülü Vidalamalar,2026.05.07
Tomax Ph2 Yıldız Bits Sıkma Vidalama Ucu 50 Mm X 5 Adet,269.95,Akülü Vidalamalar,2026.05.07
Hd20x-60tt Akülü Darbeli Matkap Kömürsüz 60nm 1x2ah,7137.0,Akülü Vidalamalar,2026.05.07
"Iw20x-700 Darbeli Somun Sıkma Kömürsüz, 700nm Akü Ve Şarj Cihazı Hariç",8775.0,Akülü Vidalamalar,2026.05.07
Hd20s‑50 Akülü Darbeli Matkap Akü Ve Şarj Cihazı Hariç,2925.0,Akülü Vidalamalar,2026.05.07
Rtl80180 Bordo 180 Nm Vi̇dalama,9650.0,Akülü Vidalamalar,2026.05.07
13mm Bse Vidalama,1621.0,Akülü Vidalamalar,2026.05.07
Alçıpan Vidalama Dwe,1867.0,Akülü Vidalamalar,2026.05.07
Cheli̇kbei̇ 13mm Çelik Mandren Vidalama Mk36,2786.0,Akülü Vidalamalar,2026.05.07
Impact Ctrl Vidalama Çifttaraf 8li Set 110mm,737.1,Akülü Vidalamalar,2026.05.07
Impact Çift Taraflı Vidalama Ucu Pz2150mm3lü,534.49,Akülü Vidalamalar,2026.05.07
Şarjlı Darbeli Matlap Kldm18-50 18volt/5.0ah Çift Akü Li-ion,9407.5,Akülü Vidalamalar,2026.05.07
X-line 76 Parça Profesyonel Aksesuar Seti 2608p00234,4237.5,Akülü Vidalamalar,2026.05.07
Tp-cd 18 Li-i Bl - Solo Akülü Darbeli Vidalama - 4513860,4488.0,Akülü Vidalamalar,2026.05.07
Te-cd 18/40 Li Bl-solo Akülü Vidalama,3048.0,Akülü Vidalamalar,2026.05.07
X-line 40 Parça Titanyum Karışık Aksesuar Seti 2607019600,921.4,Akülü Vidalamalar,2026.05.07
"Cat Power 1350 Akülü Vidalama Makinesi 20 V 2,0 Ah",5852.62,Akülü Vidalamalar,2026.05.07
Professional Gsh 500 Kırıcı,24747.0,Akülü Vidalamalar,2026.05.07
Cat Power 1410 Akülü Fayans Titreşim Makinası 20 Volt,5086.47,Akülü Vidalamalar,2026.05.07
4150 Kömürsüz 20v 4.0ah Li-ion 3 Akülü 5&#039;li Set - Darbeli Vidalama - Kırıcı Delici - Avuç Taşlama - Somun Sıkma Ve Torklu,30917.22,Akülü Vidalamalar,2026.05.07
Voltz  60 Nm 20 Volt Çift Akülü 5 Amper Profesyonel Akülü Matkap Vidalama,9999.99,Akülü Vidalamalar,2026.05.07
İzeltaş 3x60 T7 Elektroni̇kçi̇ Torx Uçlu Klemens Tornavi̇da,196.3,Akülü Vidalamalar,2026.05.07
İzeltaş 4x150 Elektroni̇kçi̇ Düz Uçlu Klemens Tornavi̇da,271.2,Akülü Vidalamalar,2026.05.07
İzeltaş 2.5x60 T6 Elektroni̇kçi̇ Torx Uçlu Klemens Tornavi̇da,191.9,Akülü Vidalamalar,2026.05.07
İzeltaş Tr27 Deli̇kli̇ Torx Uçlu Tornavi̇da,377.9,Akülü Vidalamalar,2026.05.07
İzeltaş 8x175 Kraft Seri̇ Düz Uçlu Tornavi̇da,383.4,Akülü Vidalamalar,2026.05.07
İzeltaş 3x40 Kraft Seri̇ Düz Uçlu Tornavi̇da,165.5,Akülü Vidalamalar,2026.05.07
İzeltaş Ph2 25mm Yildiz Bi̇ts Uç,77.5,Akülü Vidalamalar,2026.05.07
İzeltaş 14mm T Kol Lokma Uçlu Tornavi̇da,546.92,Akülü Vidalamalar,2026.05.07
İzeltaş 4x80 Kraft Seri̇ Düz Uçlu Tornavi̇da,182.0,Akülü Vidalamalar,2026.05.07
İzeltaş 6.5x25 Kraft Seri̇ Düz Uçlu Topaç Tornavi̇da,197.4,Akülü Vidalamalar,2026.05.07
İzeltaş 6x200 Ph2 Kraft Seri̇ Yildiz Uçlu Tornavi̇da,406.5,Akülü Vidalamalar,2026.05.07
Torklu Vidalama Red,3452.0,Akülü Vidalamalar,2026.05.07
Yuvarlak Yıldız Bist Uç Ph2/150mm,2370.0,Akülü Vidalamalar,2026.05.07
Beşli Set Mw350r (10mm Ç.mandren+s.sıkma+ş.spral+ş.hilti+budama),9030.0,Akülü Vidalamalar,2026.05.07
Yuvarlak Yıldız Bist Uç Ph2/75mm,2370.0,Akülü Vidalamalar,2026.05.07
Torklu Vidalama Ht,3452.0,Akülü Vidalamalar,2026.05.07
Yuvarlak Yıldız Bist Uç Ph2/100mm,2370.0,Akülü Vidalamalar,2026.05.07
Torklu Vidalama Asker Yeşili,3452.0,Akülü Vidalamalar,2026.05.07
Yuvarlak Yıldız Bist Uç Ph2/50mm,2370.0,Akülü Vidalamalar,2026.05.07
Dörtlü Set Mw350r (10mm Ç.mandren+s.sıkma+ş.spral+ş.hilti),8197.0,Akülü Vidalamalar,2026.05.07
Pro-atbl 18 Id2-202c 20v 2 Ah Çift Akülü Darbeli Vidalama - A0104077,6727.09,Akülü Vidalamalar,2026.05.07
Professional Gsb 18v-150 C Akülü Darbeli Delme Vidalama 2x8 Ah - 06019j5105,36125.0,Akülü Vidalamalar,2026.05.07
Professional Tp-cd 18/50 Li-i Bl ( 2ah + 4ah ) Akülü Darbeli Vidalama + Einhell  Vidalama Uç Seti 42 Parça M-case Kutu,10158.7,Akülü Vidalamalar,2026.05.07
Atbl 21 2&#039;li̇ Kömürsüz Set Akülü Matkap + Taşlama - A0104099,5298.46,Akülü Vidalamalar,2026.05.07
Atb 21 Blpdx-202c  2 X 2.0 Ah Çift Akülü Kömürsüz Darbeli Matkap - A0104098,2756.78,Akülü Vidalamalar,2026.05.07
"Psb 18 Li-2 Ergo Akülü Delme Vidalama (2,5ah Çift Akü) - 06039b0301",13108.0,Akülü Vidalamalar,2026.05.07
Cat Power 1560 Kömürsüz Makine Seti 6 Parça,22771.07,Akülü Vidalamalar,2026.05.07
İzeltaş 1.2x6.5 50mm Düz Bi̇ts Uç,91.8,Akülü Vidalamalar,2026.05.07
İzeltaş 12mm T Kol Lokma Uçlu Tornavi̇da,451.21,Akülü Vidalamalar,2026.05.07
İzeltaş T27 50mm Torx Bi̇ts Uç,102.8,Akülü Vidalamalar,2026.05.07
İzeltaş 9mm Lokma Uçlu Tornavi̇da,438.78,Akülü Vidalamalar,2026.05.07
İzeltaş 3.5x60 T10 Elektroni̇kçi̇ Torx Uçlu Klemens Tornavi̇da,196.3,Akülü Vidalamalar,2026.05.07
İzeltaş 13mm T Kol Lokma Uçlu Tornavi̇da,471.1,Akülü Vidalamalar,2026.05.07
Tp-cd 18/60 Li-i  Bl - Solo Akülü Darbeli Vidalama - 4514205,4025.0,Akülü Vidalamalar,2026.05.07
